issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture
614,#614 How Much Is That Vote in the Window?,3,3. beggars on the street are often heard asking for spare votes,,1.0398,0.887,4.7942,-0.0634,-1.4659,1.9993,,,20.4225,19.9415,16.4186,14.964,15.7831,12.2304,119.0659,21.4352,2.7343,18.5979,8.488,6.0822,9.1808,-4.8943,20.1427,134.6105,155.8783,-0.0413,9.026,6.455,5.6349,-0.061,,-1.6523,-0.9666,2.7559,0.2703,-0.3345,-0.0195,,,0.009,0.059,-1.9479,0.0484,-0.9697,8.3505,-1.3696,3.357,-0.3079,1.2876,13.4274,-2.4479,-83.4307,0.2395,4.5616,3.033,-0.0059,-0.2299,0.2031,,,-1.6367,0.9697,0.4012,0.0124,-0.0113,-1.0723,419.2801,-1882.2167,15724.2973,7.8462,-0.0141,1.0416,645.7886,0.0016,0.9295,-8.956,,
615,#615 Tempted by the Fruit of Another,1,1. agricultural employees work for peanuts,0.0008,0.6556,,8.8486,2.245,,1.1063,-0.0011,0.0005,8.188,7.9499,4.6109,7.6683,38.2406,12.6243,6.3791,11.3191,3.6631,2.8277,-5.3403,6.9904,5.3172,-3.6685,6.5578,52.843,19.1783,0.0002,3.8364,0.3168,0.5096,-7.799,-0.1085,-7.3419,,1.3628,0.0001,-0.0001,-0.0015,,,-0.0058,-0.6887,-0.8307,-0.7396,-0.2071,4.7409,-0.5118,2.0191,-0.4653,2.3051,,,-69.0269,0.4116,1.9215,-6.4947,0.0308,0.1141,0.0648,0.0083,-0.0264,0.7591,0.2071,-0.0456,0.0024,,0.0355,204.8802,-15606.0645,112859.1122,2.791,0.2991,0.6871,757.8773,0.0035,0.5403,-0.1677,,0.0019
615,#615 Tempted by the Fruit of Another,2,2. workers have their fruitcake and eat it too,-0.0093,-2.4304,,-11.2697,-2.0061,0.0016,-15.1162,0.0139,-0.0355,-44.6185,-44.5565,-53.7869,-89.7186,-70.1929,-51.0581,-78.917,-54.7476,-26.5895,-48.06,-48.3172,-42.0009,-44.3197,-49.803,-66.0896,-155.0283,-177.3228,0.0008,-28.1137,-31.7499,-41.5288,-235.8798,,8.2413,0.0027,-1.6891,-0.0024,0.0002,,,0.0013,0.0026,1.1543,2.0506,0.5774,-0.5321,-42.0829,1.1028,-1.7082,0.4769,-2.287,,,13.5399,-0.2783,-15.1371,19.6812,-0.0719,-0.2761,-0.0994,,,-2.996,0.5321,-0.5632,0.0381,-0.0081,0.8263,-1453.0743,12443.8149,-79515.95,-41.7205,-0.703,-5.0448,-1400.1469,0.0004,-0.5224,3.4829,-0.0026,
615,#615 Tempted by the Fruit of Another,3,3. the central politburo bears the fruits of everyone's labor,,-2.446,,-15.0323,-6.8987,,6.3053,,,-25.5344,-17.7528,-2.8584,-12.7146,-85.7648,-59.4685,18.1341,-8.5187,25.1236,20.4781,70.3421,-40.2862,11.9433,90.6825,-16.0028,-181.6313,-10.2577,0.1798,-11.3218,15.7603,26.9178,422.6613,,15.2328,,-9.9934,,,,,,,1.6458,2.225,2.0195,0.8254,-0.7237,1.2002,-10.7177,1.3507,-6.9859,,,490.4838,-1.5292,-1.887,20.5137,-0.078,-0.643,-0.4923,,,-6.0391,-0.8254,0.1222,,,0.7209,502.1435,26890.2244,-145580.5058,9.5537,-0.9017,-2.3617,-1752.4793,,-1.5909,3.048,,
616,#616 You Are Feeling Very Very Sleepy and Not at All Gay,1,1. counselors have to sign pledges supporting gay rights before they can speak to any patients,1.4816,-0.1122,-0.0007,-0.0352,-0.0098,0.7195,-1.1495,-1.4411,1.1536,-0.5395,-0.0053,-0.3114,0.6288,-1.0729,-2.1885,-39.0717,0.2152,-0.1914,0.9711,0.612,-1.0644,0.9776,-0.0088,-1.2559,-3.4246,-39.9086,0.0006,-2.3402,-1.2609,-0.4317,0.0709,-40.5555,0.13,0.4902,-0.4912,0.2151,-0.1508,0.0005,0.0008,,0.0071,0.0767,0.0743,-0.0066,-0.0434,-0.3909,0.3821,-0.1987,0.0238,-0.0785,-0.0003,0.0,-42.3931,-0.0343,-1.1126,2.1558,0.0003,1.5198,-0.0054,0.7383,0.0442,-0.1622,0.0434,-0.0257,0.0023,0.0013,0.9168,-60.7416,60.4226,-459.0154,-1.7318,-0.0258,-0.6585,-52.3227,-0.0292,0.5287,3.3024,,
616,#616 You Are Feeling Very Very Sleepy and Not at All Gay,2,2. sexuality-questioning teenagers are placed in locked rooms with dirty magazines and lewd posters,-0.8659,0.1247,,0.1334,0.0177,-1.1378,1.8997,0.7972,-0.6875,1.0692,-0.5572,3.8453,0.0599,0.4816,6.8519,78.5451,-0.0885,0.1467,5.3269,6.1028,1.3157,-0.0249,0.5913,1.57,11.3118,83.4394,,2.7087,2.6227,3.8227,1.2274,59.1189,-0.1495,-0.8121,0.6922,-0.1381,0.1301,,,,-0.0581,-0.1697,-0.2388,0.0081,0.065,3.3621,-1.1874,0.1725,-0.0473,0.0971,,,5.9058,0.0308,2.3454,-6.0344,0.0094,-0.899,0.0059,-0.935,-0.8415,0.7672,-0.065,0.0335,,,-2.8252,150.2065,11.6187,714.9651,2.4869,0.0975,1.4,115.6124,0.0175,-0.8011,-6.5176,,
616,#616 You Are Feeling Very Very Sleepy and Not at All Gay,3,3. conversion therapy coupons are a popular present for coming of age ceremonies,0.9598,-0.0809,-0.0007,-0.0345,-0.0023,0.0016,-0.4853,-0.9038,0.8433,-1.7507,-1.5543,-1.7745,-1.6605,-0.7536,-4.9198,-0.7295,-1.2667,-0.3483,-0.8255,-0.5399,-0.8625,-1.0328,-0.2997,-1.7713,1.4446,-4.2517,0.0005,-1.2806,-1.0449,-0.7843,0.0326,0.0023,0.0929,0.0012,-0.1196,0.1402,-0.1299,-0.0089,,,-0.0037,-0.0136,-0.0223,-0.0062,-0.0358,-0.8548,-0.2858,-0.1282,0.0093,-0.035,-0.0038,0.0006,-21.3863,-0.0278,-0.4298,-0.324,0.0045,0.7977,-0.0035,-0.0088,-0.0421,-0.0368,0.0358,-0.0228,-0.0003,-0.0017,-1.1453,-33.8377,46.0402,-301.8614,-1.0924,0.0087,-0.4014,-30.8772,-0.019,-0.5613,-0.4867,,
617,#617 Who's This Little Rascal?,1,"1. a newly discovered small mammal's name translates into @@DEMONYMADJECTIVE@@ as 'your finger, you fool'",0.0023,0.0001,,0.0,-0.0,-0.0023,-0.0091,-0.0023,0.0008,-0.0027,-0.0064,-0.0011,0.3385,-0.0047,-0.0169,0.154,-0.0098,-0.0039,,-0.0093,,-0.007,-0.0034,-0.0043,-0.0021,0.1502,,-0.0118,-0.0101,-0.0089,-0.0083,,-0.0016,-0.0023,0.0052,0.0019,-0.0003,,,,-0.0034,-0.0012,-0.0003,,-0.001,-0.0116,-0.0019,0.0019,-0.0002,0.0007,,,-0.1182,,-0.0043,-0.0083,0.0001,0.0033,,,,,0.001,0.0001,-0.0037,0.0036,0.7002,0.2776,-0.9808,1.739,-0.0138,0.0,-0.0008,0.1004,-0.0001,0.4547,0.3347,0.0034,
617,#617 Who's This Little Rascal?,2,2. colonials are offended to find a local animal has been re-named the 'Furry Four-Legged Marsupial @@ANIMAL@@',,,,,0.0,,-0.3754,,,-0.3841,-0.5343,24.947,-2.1145,-0.3069,-0.6576,-3.2794,-0.6707,-0.6689,-0.959,-1.8509,-0.4307,-0.7065,-1.91,27.0675,-0.6199,21.2816,,-0.3728,-0.8235,-1.21,-1.3772,,,,0.7049,0.019,-0.0171,,,,-0.9955,,,-0.0002,,-1.4925,0.008,,-0.0117,0.0388,,,,0.0021,-0.3845,4.2552,,,,,,-1.1823,,-0.0002,0.3642,,-0.947,25.039,11.4629,65.7818,-1.03,,-0.1301,23.0496,,0.2543,-0.2677,,0.9955
617,#617 Who's This Little Rascal?,3,3. an increasing number of animal species are named 'Bob',,,,-0.0009,-0.0011,,1.6554,,,0.4578,0.4817,-25.5836,2.2235,0.275,0.3443,3.1903,0.8395,0.5865,-3.7474,1.934,0.3805,-3.8249,2.0556,-23.5323,0.8661,-21.933,0.0003,0.2936,1.0556,1.669,1.8267,,0.0107,,-0.0107,-0.0134,0.0112,,,,1.0496,0.0005,,0.0002,-0.0009,1.4018,-0.0127,-0.0193,0.0112,-0.0558,0.005,-0.0033,0.1854,-0.0071,0.3917,-2.3064,,,-0.0002,,0.0036,1.0687,0.0009,0.0002,-0.3707,,-0.4474,-29.0547,0.4782,-101.7438,1.4307,,0.0864,-22.6761,,-0.3717,-0.3467,,
617,#617 Who's This Little Rascal?,4,4. cute fluffy little @@LEADERPLURAL@@ are increasingly popular exotic pets,,,,,-0.0096,,1.6678,,,1.9936,1.4486,-21.0031,7.1488,1.3956,1.8171,15.3331,2.4084,1.921,3.1197,5.8355,1.245,2.6878,6.0604,-10.7614,2.4039,-3.6714,,1.4308,3.219,6.0772,5.548,,,,,-0.0069,0.0054,,,,,,-0.1787,0.0054,,7.5263,-0.011,,0.0069,-0.0225,0.5083,-0.1127,,-0.0634,1.3175,-3.6937,,,,,,1.0308,,0.0017,-0.3232,,-0.5587,67.7241,33.2758,199.7647,4.0768,,0.3846,5.4685,0.6576,-0.3201,-0.1877,,
618,#618 The Jaws of a Dilemma,1,1. lifeguards are more concerned with watching for sharks than struggling swimmers,0.0988,0.8088,,-0.2886,-0.2206,,5.3089,-0.0921,0.0474,9.3463,6.7784,10.9676,20.486,6.0153,14.8953,15.6253,7.83,4.4047,8.082,11.3603,8.6793,8.8979,9.2864,11.4333,4.3972,35.9393,0.0481,10.8254,10.8453,10.0984,140.4604,,0.2484,,-0.2982,0.0127,-0.0089,,,,,0.0199,0.1543,0.1428,0.03,9.6426,0.0059,-0.4059,0.0844,-0.4872,,,10.1785,-0.1015,5.6696,2.8827,-0.0007,0.4398,-0.0252,,,-0.0804,-0.03,0.2947,,,0.0019,736.3926,714.588,52.9207,14.4257,-0.0117,3.2464,259.3681,-0.0015,-0.1267,5.1781,,
618,#618 The Jaws of a Dilemma,2,2. the mummified remains of former kings are apparently discovered every time a tourist loses their wallet,-0.2351,0.1318,,0.2474,1.0106,,-5.1043,0.2232,-0.1793,-4.8626,-4.5014,-6.7109,-12.8591,13.7596,-7.9784,-15.9747,-4.6697,18.4167,-5.9182,-10.1684,-2.7359,-7.0386,-13.2273,-8.4883,3.5053,-27.5483,0.0001,-5.6823,-7.6755,-9.1345,-9.7361,,-0.1941,,0.3526,-0.0303,0.0258,,-0.1205,,-0.9868,-0.0143,-0.3804,-0.3293,-0.0157,-8.3975,0.0305,0.3351,-0.1555,0.3614,0.4591,-0.0799,-7.793,-0.0293,-3.2945,3.5775,-0.001,-0.1197,0.1474,,,-0.2064,0.0157,-0.0833,,,,245.1082,-109.6508,1708.8882,-10.7918,0.007,-1.5222,259.7027,0.0035,-0.0984,-0.868,,
618,#618 The Jaws of a Dilemma,3,3. beaches are empty as the shark population multiplies exponentially,-0.4226,-0.1635,,-0.4087,0.4352,,26.9773,0.4121,-0.2978,7.9196,33.52,27.1556,72.9763,58.1638,-246.344,41.6986,48.3257,29.407,15.6993,27.5604,10.3221,17.3682,30.1688,37.8389,2.747,76.7733,0.0,34.4387,37.8497,38.9128,34.1318,,0.3302,,-0.6608,-0.0549,0.0465,,-0.1604,,0.9878,0.0425,0.0644,-0.1765,0.032,26.74,0.1193,-0.6433,0.7555,-1.3549,,,37.2913,-0.2393,17.7906,-9.4317,-0.0026,-2.462,0.2526,,12.2305,0.1796,-0.032,-0.1055,,,,-786.0026,-71.3387,-3759.6789,53.3187,-0.0212,10.5063,-753.6402,0.0089,-0.3875,-5.4673,,
618,#618 The Jaws of a Dilemma,4,4. sharks are enjoying their deliveries of canned food,0.0004,0.6108,-0.0028,0.6767,0.9137,0.0004,-4.5575,-0.001,0.0155,-2.1238,-4.4122,-5.116,-33.6351,16.8464,2.6627,-22.5544,-7.1274,20.3948,-4.2111,-8.9201,-1.2513,-6.3857,-18.7078,-13.0896,-0.5216,-29.7949,0.0017,-0.3669,-5.6293,-6.7322,-11.3984,0.0,-0.77,0.0003,0.9977,0.0003,-0.0011,,-0.1655,,-0.9818,-0.0576,-0.4832,-0.3857,-0.142,-6.2466,-0.069,1.1396,-0.4262,0.8956,0.0005,-0.0004,-36.461,0.1753,-1.4381,7.7669,0.0025,0.0507,0.0991,-0.0003,0.0222,-0.2236,0.142,0.0396,-0.0038,0.0024,0.0129,716.2283,-159.2025,3955.4212,-10.025,0.0243,0.4174,679.8849,0.0002,0.0533,-5.6912,-0.0015,
618,#618 The Jaws of a Dilemma,5,5. big game hunters travel to @@NAME@@ to try their hand at shark-shooting,-0.0231,1.2932,,0.2232,-0.0845,-0.2601,8.4442,0.0225,-0.0054,3.8248,4.0921,8.5364,-5.4098,-3.5619,177.8504,29.3725,5.0943,-2.8919,4.4064,3.3045,5.2992,0.8712,-27.0065,4.0942,5.5023,41.7294,0.0248,22.5191,11.6361,16.0498,63.8192,,-1.333,-0.1703,2.2072,-0.0001,0.0032,,,,,-0.1362,-0.1053,0.1347,-0.3497,25.8693,-0.4056,1.793,-0.2952,0.633,0.0064,-0.0008,-90.1037,0.3212,13.4102,6.1569,0.008,-0.1384,-0.0517,,,-0.2948,0.3497,0.4379,,,,1138.5724,-485.421,6062.8197,16.6019,0.0434,8.3836,806.1599,0.0003,0.462,0.2476,,
619,#619 X Marks the Cult?,1,1. livestock mutilations are on the rise,-0.6185,,,,0.1783,-0.0029,0.3764,0.5254,-0.4928,0.3809,1.3405,0.714,6.9723,-0.3268,0.1631,12.9525,2.6477,0.4698,2.2875,1.2232,-0.2376,2.1258,-0.6058,-0.4357,8.0999,14.0361,0.0379,0.0606,0.6386,1.8336,1.5039,137.4659,,-0.0017,0.0014,-0.0862,0.0697,,,,0.0048,-0.2018,-14.3815,-0.0417,0.095,2.2477,-0.105,,0.1264,-0.5675,,,17.1504,-0.0261,0.0435,-18.9026,0.0134,-0.15,,-0.8887,,1.7588,-0.095,-0.0137,-0.0033,,-0.988,164.8846,78.1616,371.0529,1.2263,0.0797,-0.0487,-95.4713,0.0114,-0.6124,-0.7933,,-0.0048
619,#619 X Marks the Cult?,2,2. confusing advertising has left citizens unsure if cults will either welcome them or try to kill them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3079,,,,,,,,,,,,,,,,,,,,,,,,,,0.801,,-0.6637,,,,,,,-0.9931,,,,,,,,,-0.3239,-0.432,,
619,#619 X Marks the Cult?,3,3. pizzerias must now display shrines to the Pizza God,,0.0028,,0.0003,0.013,,-2.8003,,,-6.2697,-5.6134,-7.3043,-12.5338,438.9736,-7.539,-14.2796,-7.5171,-7.2581,-7.8179,-11.074,-5.4191,-6.8063,-12.7485,-10.0592,-6.1606,-27.8537,0.0004,-5.1685,-5.8758,-6.1721,-6.1785,-40.4331,-0.0028,,0.0026,0.0011,-0.0002,,,,,-0.0555,-0.0252,-0.0032,0.0004,-6.4366,-0.0292,0.005,-0.1489,0.3237,,,-0.0428,0.1012,-3.139,-0.4557,0.0047,-0.2814,0.0837,0.8197,,0.1147,-0.0004,-0.0011,-0.2359,0.05,-1.0029,230.9896,116.2016,572.4734,-7.9987,0.0202,-1.2968,236.4845,,-0.701,-0.56,,
619,#619 X Marks the Cult?,4,4. basket-weaving is the nation's latest fad,,0.7989,,,-0.1218,-0.0002,-2.3582,,,-5.2359,-4.6592,1257.2938,-11.8373,-36.381,5.5711,-14.0558,-5.6141,-5.3063,-8.3382,-12.8654,-4.1336,-7.5032,-14.8783,-6.0439,9.1921,1237.1297,0.0049,-1.2653,-4.8343,-6.1085,61.0496,-85.8737,,0.0,0.0001,0.003,-0.0052,,,0.0017,-0.0036,-0.07,-0.4757,0.1013,,-2.2229,1.5935,,-0.4576,0.8738,0.4247,-0.1029,,0.0619,-0.9041,-1.4313,0.0029,-0.2461,-0.0054,2.0443,,0.132,,0.2645,21.5108,0.0075,-3.0606,1078.4938,654.4894,2232.724,-6.2953,0.0273,0.5954,861.2101,,-1.0532,-1.072,,0.0036
619,#619 X Marks the Cult?,5,5. religious turf wars have caused frustrated police to pray for divine intervention,-0.0029,0.0003,-0.0043,0.0,-0.0263,-0.0024,-1.8193,0.0014,0.0036,-0.1452,-1.8433,-1.2422,-4.8471,-1.4003,-3.2908,-3.305,-2.0207,-0.9076,-1.5833,-1.8649,-1.3672,-1.645,-2.276,-3.8707,-21.8486,-4.6968,0.0595,-2.659,-2.726,131.2673,-2.193,0.0109,0.0,-0.0021,0.0005,0.0014,-0.0001,,,,-0.0091,0.3018,1.2052,0.008,-0.0005,-1.869,0.3123,-0.0001,0.2185,-0.6622,0.0022,-0.0004,0.0665,-0.0353,-1.3537,5.2809,-0.0134,-0.2269,0.0,-0.0103,-0.0237,-0.2532,0.0005,0.0035,-0.0171,0.0218,2.1719,46.9655,30.5411,81.4167,-3.4758,-0.107,-0.8068,-117.154,0.0024,1.2343,1.4607,0.0018,0.0036
620,#620 No Such Thing as a Free Lunch,1,1. Michelin-star chefs are being called on to prepare menus for six-year-olds,-0.0045,,,,-0.8304,0.4056,-3.309,0.0034,-0.0009,-2.7958,-5.4881,-5.7871,-19.7488,-117.4155,-3.183,-67.3874,209.8393,-25.8034,-7.65,-5.5517,-1.5375,-7.3458,-3.8891,-4.0792,-20.9569,-75.9667,0.0936,261.7999,-5.5499,-10.1143,-9.358,,,0.2161,-0.1701,-0.0011,0.0007,,0.1446,,0.9926,0.3011,0.3054,0.3454,0.0011,-8.7023,0.4916,,0.3481,-1.1783,,,0.0321,-0.1822,-1.8868,4.3043,-0.0146,-0.043,-0.1395,,,-0.3764,-0.0011,0.1152,,,,93.6204,33.7121,224.119,-8.1662,-0.1173,-0.7253,-342.2574,,0.7632,3.9768,-0.0074,
620,#620 No Such Thing as a Free Lunch,2,2. children are seen fighting in the playground for bread scraps that fall out of diamond-encrusted lunchboxes,-0.003,,-0.0052,0.0484,0.1596,-0.3061,0.2065,0.0023,,-0.3865,-0.043,-0.072,-0.6987,-0.248,0.0027,23.7973,-0.1562,-0.1833,-0.2242,-0.021,-0.1488,-0.0592,-0.4614,-0.3855,15.6517,23.337,-0.0145,-46.3647,0.3469,0.5693,0.4572,,,-0.1924,0.2117,-0.0006,,0.0035,,,,-0.1243,-0.1751,-0.0518,0.0021,0.1089,-0.3631,,-0.0571,0.2027,0.0045,-0.0002,0.0458,0.0424,0.1459,-1.9601,0.0098,0.0008,,,,0.4304,-0.0021,-0.0179,,,,-6.7652,-3.3282,-0.0543,0.3493,0.0731,0.045,58.8767,-0.0007,,-1.2213,,
620,#620 No Such Thing as a Free Lunch,3,"3. food voucher forgeries are causing headaches for the police used to be ""there is a rising black market in re-sold food vouchers""",0.0031,-0.1992,0.0088,-1.0779,-0.3121,0.3904,-0.7552,-0.0023,0.0461,-0.3307,-1.5005,-0.5952,1.6307,-176.9432,-2.7662,-30.9769,-1.4016,0.9436,-0.1558,1.1621,-1.4394,-0.5322,4.1169,-0.5212,-1.2521,-31.8983,0.0911,64.8755,-0.7447,-0.7448,0.5883,,0.9046,0.2933,-0.7035,0.002,-0.0037,,,,-0.0046,0.0051,0.0353,0.0977,-0.0708,-0.0576,0.4462,-0.499,0.4062,-1.2629,0.0012,-0.0001,9.4155,-0.1938,-0.5185,-2.1382,-0.0003,0.1151,-0.0636,,,0.2938,0.0708,-0.0273,0.0032,,0.3285,-13.9313,1431.9,-9766.8618,-1.299,-0.0045,-0.5001,-356.5343,0.0004,-0.0282,3.3663,,0.0046
621,#621 Blue Collar Blues,1,1/2. no one born in @@NAME@@ can fix a leaky faucet,0.9575,2.1716,0.0138,0.5755,0.1351,-0.3199,6.7466,-0.8101,0.2103,62.4398,91.0086,115.6931,97.8735,12.1106,98.0456,95.9226,86.2214,46.5286,78.3216,74.5969,56.3788,88.4416,61.9601,110.6396,50.2212,273.7542,0.0858,22.7296,11.3275,2.5572,278.5699,,-2.9768,-0.2189,1.5377,0.3698,-0.2658,-0.0051,,,,-0.2535,-0.09,0.0884,-0.3797,8.9508,-0.4538,0.5593,-0.2625,0.3563,-0.0083,0.0005,-58.1591,0.37,8.5856,-2.1462,0.0083,4.0829,0.0061,,-0.6764,0.1746,0.3797,0.7403,0.0562,1.0138,1.2125,2012.7117,-2418.8204,15811.5596,13.6067,0.0442,7.0413,1060.4047,-0.8164,1.1929,2.4975,,
621,#621 Blue Collar Blues,2,3. trained plumber-burglars will clean out your blocked pipes and your jewellery boxes,,,,,0.2079,0.5403,-15.177,,,36.3534,57.7168,71.9977,33.8095,-25.8168,38.8101,29.6227,48.549,-40.6234,60.8482,52.9549,35.8934,70.6355,46.1727,54.4271,43.8143,137.5558,0.0774,-23.6148,-32.7614,-40.7304,-35.8683,,,0.3916,-0.4362,0.3929,-0.3296,,,,,-0.2119,-0.1677,-0.1284,0.0049,-26.4699,0.4527,,-0.2358,-0.1151,,,,0.3105,-14.0429,-16.0187,0.0091,0.0644,-0.0204,,-0.659,1.3361,-0.0049,0.1053,-0.9423,2.8886,0.889,812.6571,488.2849,1386.4805,190.2001,0.0622,-6.5691,477.0287,,0.5996,3.4267,-1.974,
621,#621 Blue Collar Blues,3,4. libraries are replacing history books and classic novels with technical manuals and trades directories to match the nation's changing demands,0.0007,1.2132,,,-0.096,,1.8915,-0.0006,,55.187,75.7267,39.5801,-10.4597,5.308,93.5319,103.8779,70.5841,41.9317,75.6811,82.7249,48.7716,89.5275,68.6493,-31.0009,80.1925,198.3139,-0.0012,9.6655,2.2548,-1.8542,138.8912,,,,,-1.1442,0.8927,,,,3.9462,-0.1705,-0.0684,0.1273,-0.0005,2.7335,-0.238,,-0.4618,0.8273,,,-0.0985,0.2945,2.7511,-11.582,0.0059,-0.3397,-0.0058,,-0.6911,1.1853,0.0005,0.1433,2.6689,-2.2119,,1243.4103,752.33,2156.0538,-151.7688,0.0309,2.4708,833.3084,0.0128,-1.3373,0.8615,,-1.9731
621,#621 Blue Collar Blues,4,5. economists speak of trusting in the Tao of Free Market Capitalism,,0.384,,1.513,0.0874,-0.2038,1.4906,,,0.0663,4.0072,2.557,238.4522,21.9973,7.4247,11.0574,-166.5973,0.9232,-206.215,-239.6097,125.2268,2.6917,252.6482,4.7333,4.0743,13.6782,0.0006,4.9796,3.4723,1.8792,-3.1156,,-0.6566,-0.1284,1.3099,0.0468,-0.0328,,,,0.0069,-0.0994,-0.039,-0.0136,-0.2127,2.9134,-0.2879,1.1431,-0.061,0.2286,-0.0021,0.0003,-36.2434,0.1034,2.0268,-0.9052,0.0028,0.2473,0.0383,,1.0034,0.0968,0.2127,0.1131,-3.1328,2.7901,,107.3866,-715.4162,4056.7103,3.3881,0.0234,1.3395,159.6545,,0.1299,-0.8495,,
622,#622 Easter Egg: A Holiday Masquerade,1,1. @@LEADER@@'s pathetic ghost costume is the butt of many jokes (@@EGG@@),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,#622 Easter Egg: A Holiday Masquerade,2,2. @@LEADER@@ spends Halloween alternatively growling and howling (@@EGG@@),,,,,-0.0083,,-0.495,,,,0.0317,,-1.0183,,31.225,-1.2883,,,,-0.3967,,,,-0.6983,,-1.2883,,-1.3017,-1.095,-0.1433,-0.475,,,,,,,,,,,,,0.0117,,-1.095,,,-0.0167,0.04,,,,,-0.66,1.2833,,,-0.0017,,11.4067,-0.21,,0.005,,,,16.9967,15.4633,18.5,-1.4867,,-0.475,10.4317,,0.2517,,,
622,#622 Easter Egg: A Holiday Masquerade,3,3. @@LEADER@@ bores party-goers with healthy tips and sugar-free snacks (@@EGG@@),,,,,-0.1043,,-1.6986,,,-0.01,-0.4343,-0.45,-4.05,-0.2186,-0.52,-2.3914,-0.4357,-0.0814,,,-0.1114,-0.19,-0.8414,-1.5257,-0.02,-2.8514,0.0143,-1.4171,59.26,-1.1914,-1.8229,,,,,,,,0.1129,,,,,0.0214,,-1.0629,,,0.03,-0.3343,,,,0.0271,-0.7429,,,-0.0414,-0.02,,,,,0.0057,,,,30.4071,24.8414,37.1429,-2.84,,-0.52,-47.8357,,0.2029,,,
622,#622 Easter Egg: A Holiday Masquerade,4,4. costume parties are swarmed by plainclothes police officers in disguise (@@EGG@@),-0.42,,,,,,0.01,,,,0.005,0.015,,0.005,,,,0.01,0.01,0.01,,0.005,0.23,0.015,,0.015,,0.01,0.01,1.665,0.015,,,,,-0.025,0.025,,,,,,,,-0.005,,,,,,0.27,-0.115,3.505,-0.055,,0.05,,-0.145,,,,0.03,0.005,,,,,0.385,0.09,2.0,0.01,,0.005,0.31,,,,,
622,#622 Easter Egg: A Holiday Masquerade,5,5. @@LEADER@@ now dresses in spandex to work (@@EGG@@),,,,,-0.0067,,-0.3067,,,1.3567,0.45,-0.3433,1.48,1.79,0.6567,10.3533,2.1567,0.7267,3.2,5.2933,2.4067,1.7867,8.4733,-1.6933,2.11,11.3667,0.0233,-0.4633,-0.35,2.4267,1.5467,,,,,,,,,,,,,,,55.8033,-0.28,,0.06,,,,,-0.0033,-0.17,0.4633,,,,,,-0.7533,,,,,,98.3533,10.6967,800.6667,-0.5867,,-0.17,-175.3233,0.0433,0.45,,,
622,#622 Easter Egg: A Holiday Masquerade,6,6. no one appreciates @@LEADER@@'s costume of King Oswyn V (@@EGG@@),,,,,,,-0.685,,,-0.8833,-0.3917,14.3083,-1.6167,-0.0667,-0.7033,-2.2983,-1.8033,-0.3517,,-0.3633,,-0.3267,-0.8817,40.3583,-0.07,11.0917,,-1.2583,-1.06,-1.2917,-1.0067,,,,,0.03,-0.0167,,,,,,,-0.0017,,-1.2467,0.035,,-0.025,0.04,,,,0.0033,-0.6267,1.455,,,,,,-0.5783,,,0.3867,,,29.6167,21.7767,39.6667,-1.6617,,-0.435,33.3733,0.7217,1.1133,,,
622,#622 Easter Egg: A Holiday Masquerade,7,"7. a drunk fashion designer has started a fashion label themed on nudity and titled ""@@LEADER@@'s New Clothes"" (@@EGG@@)",0.56,,,,0.01,,,-0.42,10.125,,,0.04,,,,,,0.92,0.015,0.02,,0.055,-0.34,,0.01,0.04,,,,,0.05,,,,,,-0.05,,,,,,,,-0.135,,,,,,,,-4.33,,,,0.005,0.48,,,,-0.04,0.135,,,,,1.145,0.275,3.5,,0.01,,1.105,-0.01,,,,
